EmployeeID,EffectiveFrom,EffectiveTo,Event,DepartmentID,Gender,JobLevelID,Status
E0259,2024-03-03,9999-12-31,Promotion,D001,F,JL2,Active
E0260,2024-02-14,2024-05-14,Hire,D007,M,JL2,Active
E0260,2024-05-15,9999-12-31,JobLevelChange,D007,M,JL4,Active
E0261,2023-07-05,2023-12-11,Hire,D010,M,JL1,Active
E0261,2023-12-12,2024-09-25,DepartmentChange,D003,M,JL1,Active
E0261,2024-09-26,2024-11-05,JobLevelChange,D003,M,JL3,Active
E0261,2024-11-06,2024-12-03,DepartmentChange,D004,M,JL3,Active
E0261,2024-12-04,2024-12-04,Termination: Voluntary,D004,M,JL3,Inactive
E0262,2024-02-20,2025-05-02,Hire,D004,F,JL2,Active
E0262,2025-05-03,9999-12-31,JobLevelChange,D004,F,JL6,Active
E0263,2025-09-12,9999-12-31,Hire,D004,F,JL1,Active
E0264,2025-03-18,2025-09-29,Hire,D004,M,JL4,Active
E0264,2025-09-30,9999-12-31,JobLevelChange,D004,M,JL4,Active
E0265,2020-09-19,2021-07-04,Hire,D001,F,JL3,Active
E0265,2021-07-05,2023-07-14,Promotion,D001,F,JL4,Active
E0265,2023-07-15,2023-07-15,Termination: Retirement,D001,F,JL4,Inactive
E0266,2022-12-11,2024-04-21,Hire,D001,F,JL2,Active
E0266,2024-04-22,2025-05-13,Promotion,D001,F,JL3,Active
E0266,2025-05-14,9999-12-31,JobLevelChange,D001,F,JL2,Active
E0267,2020-10-30,2021-02-21,Hire,D001,M,JL2,Active
E0267,2021-02-22,2022-03-11,DepartmentChange,D003,M,JL2,Active
E0267,2022-03-12,2022-12-22,Promotion,D003,M,JL3,Active
E0267,2022-12-23,2023-01-31,Promotion,D003,M,JL4,Active
E0267,2023-02-01,2023-04-19,DepartmentChange,D009,M,JL4,Active
E0267,2023-04-20,2023-04-20,Termination: Retirement,D009,M,JL4,Inactive
E0268,2024-01-24,2025-07-07,Hire,D003,M,JL5,Active
E0268,2025-07-08,2025-10-01,DepartmentChange,D003,M,JL5,Active
E0268,2025-10-02,9999-12-31,JobLevelChange,D003,M,JL2,Active
E0269,2024-04-28,2024-12-12,Hire,D010,F,JL3,Active
E0269,2024-12-13,2025-10-23,JobLevelChange,D010,F,JL2,Active
E0269,2025-10-24,2025-10-24,Termination: Involuntary,D010,F,JL2,Inactive
E0270,2021-05-09,2021-10-08,Hire,D007,M,JL1,Active
E0270,2021-10-09,9999-12-31,DepartmentChange,D006,M,JL1,Active
E0271,2022-12-16,9999-12-31,Hire,D006,M,JL4,Active
E0272,2022-08-13,9999-12-31,Hire,D004,F,JL4,Active
E0273,2020-09-01,2021-07-19,Hire,D003,F,JL3,Active
E0273,2021-07-20,2022-05-16,JobLevelChange,D003,F,JL4,Active
E0273,2022-05-17,2023-09-12,Promotion,D003,F,JL5,Active
E0273,2023-09-13,2023-10-19,JobLevelChange,D003,F,JL1,Active
E0273,2023-10-20,9999-12-31,JobLevelChange,D003,F,JL5,Active
E0274,2021-04-10,2021-04-16,Hire,D003,M,JL6,Active
E0274,2021-04-17,2021-04-22,Promotion,D003,M,JL6,Active
E0274,2021-04-23,2021-05-25,DepartmentChange,D002,M,JL6,Active
E0274,2021-05-26,2021-05-26,Termination: Retirement,D002,M,JL6,Inactive
E0275,2024-02-29,9999-12-31,Hire,D007,F,JL4,Active
E0276,2025-11-08,9999-12-31,Hire,D010,F,JL6,Active
E0277,2022-12-22,2023-05-27,Hire,D007,F,JL6,Active
E0277,2023-05-28,2024-05-07,JobLevelChange,D007,F,JL2,Active
E0277,2024-05-08,2024-05-08,Termination: Retirement,D007,F,JL2,Inactive
E0278,2023-05-27,2023-07-14,Hire,D002,F,JL3,Active
E0278,2023-07-15,2023-10-14,DepartmentChange,D002,F,JL3,Active
E0278,2023-10-15,2024-08-15,JobLevelChange,D002,F,JL5,Active
E0278,2024-08-16,2024-09-06,JobLevelChange,D002,F,JL5,Active
E0278,2024-09-07,2024-09-07,Termination: Voluntary,D002,F,JL5,Inactive
E0279,2021-07-06,2023-02-19,Hire,D006,M,JL6,Active
E0279,2023-02-20,2024-08-24,DepartmentChange,D001,M,JL6,Active
E0279,2024-08-25,2025-05-20,Promotion,D001,M,JL6,Active
E0279,2025-05-21,2025-09-09,Promotion,D001,M,JL6,Active
E0279,2025-09-10,2025-10-25,Promotion,D001,M,JL6,Active
E0279,2025-10-26,9999-12-31,DepartmentChange,D004,M,JL6,Active
E0280,2021-06-17,2021-12-18,Hire,D007,M,JL4,Active
E0280,2021-12-19,2023-03-20,DepartmentChange,D007,M,JL4,Active
E0280,2023-03-21,2023-12-17,DepartmentChange,D006,M,JL4,Active
E0280,2023-12-18,2024-09-07,JobLevelChange,D006,M,JL3,Active
E0280,2024-09-08,9999-12-31,DepartmentChange,D001,M,JL3,Active
E0281,2025-03-25,2025-11-03,Hire,D003,M,JL6,Active
E0281,2025-11-04,2025-11-04,Termination: Voluntary,D003,M,JL6,Inactive
E0282,2022-11-30,2023-02-20,Hire,D008,M,JL2,Active
E0282,2023-02-21,2023-04-07,JobLevelChange,D008,M,JL2,Active
E0282,2023-04-08,2023-12-18,JobLevelChange,D008,M,JL3,Active
E0282,2023-12-19,9999-12-31,DepartmentChange,D010,M,JL3,Active
E0283,2020-03-20,2020-07-15,Hire,D005,F,JL1,Active
E0283,2020-07-16,2021-06-23,DepartmentChange,D002,F,JL1,Active
E0283,2021-06-24,2022-12-07,Promotion,D002,F,JL2,Active
E0283,2022-12-08,2023-03-16,Promotion,D002,F,JL3,Active
E0283,2023-03-17,2023-03-17,Termination: Voluntary,D002,F,JL3,Inactive
E0284,2022-11-18,2023-06-01,Hire,D009,M,JL5,Active
E0284,2023-06-02,2023-06-18,DepartmentChange,D010,M,JL5,Active
E0284,2023-06-19,2023-08-22,DepartmentChange,D010,M,JL5,Active
E0284,2023-08-23,2023-08-24,JobLevelChange,D010,M,JL6,Active
E0284,2023-08-25,2023-08-25,Termination: Involuntary,D010,M,JL6,Inactive
E0285,2024-04-17,2024-12-19,Hire,D009,F,JL4,Active
E0285,2024-12-20,2025-07-12,JobLevelChange,D009,F,JL2,Active
E0285,2025-07-13,2025-11-10,DepartmentChange,D010,F,JL2,Active
E0285,2025-11-11,9999-12-31,JobLevelChange,D010,F,JL5,Active
E0286,2025-12-27,9999-12-31,Hire,D009,M,JL1,Active
E0287,2019-10-06,2020-09-29,Hire,D007,F,JL2,Active
E0287,2020-09-30,2021-01-10,DepartmentChange,D006,F,JL2,Active
E0287,2021-01-11,2021-07-27,DepartmentChange,D006,F,JL2,Active
E0287,2021-07-28,2022-02-24,JobLevelChange,D006,F,JL5,Active
E0287,2022-02-25,2022-09-14,DepartmentChange,D002,F,JL5,Active
E0287,2022-09-15,2025-01-13,JobLevelChange,D002,F,JL2,Active
E0287,2025-01-14,2025-01-14,Termination: Retirement,D002,F,JL2,Inactive
E0288,2021-04-23,2022-09-07,Hire,D007,M,JL3,Active
E0288,2022-09-08,2023-12-24,Promotion,D007,M,JL4,Active
E0288,2023-12-25,2024-08-04,Promotion,D007,M,JL5,Active
E0288,2024-08-05,2025-10-19,DepartmentChange,D003,M,JL5,Active
E0288,2025-10-20,9999-12-31,Promotion,D003,M,JL6,Active
E0289,2020-04-15,2021-04-14,Hire,D006,F,JL5,Active
E0289,2021-04-15,9999-12-31,JobLevelChange,D006,F,JL5,Active
E0290,2022-07-23,9999-12-31,Hire,D006,M,JL4,Active
E0291,2019-07-14,2020-06-26,Hire,D005,M,JL3,Active
E0291,2020-06-27,2020-11-01,JobLevelChange,D005,M,JL6,Active
E0291,2020-11-02,2021-02-26,JobLevelChange,D005,M,JL5,Active
E0291,2021-02-27,2021-09-15,JobLevelChange,D005,M,JL4,Active
E0291,2021-09-16,9999-12-31,JobLevelChange,D005,M,JL4,Active
E0292,2025-12-01,9999-12-31,Hire,D003,M,JL4,Active
E0293,2023-09-03,2025-04-09,Hire,D007,M,JL6,Active
E0293,2025-04-10,2025-04-10,Termination: Voluntary,D007,M,JL6,Inactive
E0294,2019-10-11,2019-12-04,Hire,D007,F,JL4,Active
E0294,2019-12-05,2019-12-06,JobLevelChange,D007,F,JL5,Active
E0294,2019-12-07,2020-01-16,JobLevelChange,D007,F,JL1,Active
E0294,2020-01-17,2020-01-17,DepartmentChange,D008,F,JL1,Active
E0294,2020-01-18,2020-01-20,JobLevelChange,D008,F,JL5,Active
E0294,2020-01-21,2020-01-29,DepartmentChange,D008,F,JL5,Active
E0294,2020-01-30,2020-01-30,Termination: Involuntary,D008,F,JL5,Inactive
E0295,2024-07-14,2025-07-13,Hire,D003,M,JL5,Active
E0295,2025-07-14,2025-07-14,Termination: Retirement,D003,M,JL5,Inactive
E0296,2025-09-12,9999-12-31,Hire,D009,M,JL1,Active
E0297,2025-06-09,9999-12-31,Hire,D007,F,JL1,Active
E0298,2023-08-03,2023-12-04,Hire,D008,M,JL5,Active
E0298,2023-12-05,2025-02-05,JobLevelChange,D008,M,JL6,Active
E0298,2025-02-06,9999-12-31,Promotion,D008,M,JL6,Active
E0299,2024-02-12,2024-11-26,Hire,D003,F,JL4,Active
E0299,2024-11-27,2025-01-25,DepartmentChange,D010,F,JL4,Active
E0299,2025-01-26,9999-12-31,JobLevelChange,D010,F,JL2,Active
E0300,2024-10-16,2024-12-16,Hire,D004,F,JL2,Active
E0300,2024-12-17,9999-12-31,DepartmentChange,D002,F,JL2,Active
E0301,2023-08-06,2025-02-26,Hire,D007,F,JL3,Active
E0301,2025-02-27,9999-12-31,JobLevelChange,D007,F,JL4,Active
E0302,2025-08-09,2025-12-24,Hire,D002,F,JL4,Active
E0302,2025-12-25,2025-12-25,Termination: Involuntary,D002,F,JL4,Inactive
E0303,2021-05-03,2022-01-04,Hire,D003,M,JL6,Active
E0303,2022-01-05,2022-11-24,Promotion,D003,M,JL6,Active
E0303,2022-11-25,2023-02-17,DepartmentChange,D005,M,JL6,Active
E0303,2023-02-18,2023-05-18,JobLevelChange,D005,M,JL4,Active
E0303,2023-05-19,2024-07-15,Promotion,D005,M,JL5,Active
E0303,2024-07-16,9999-12-31,Promotion,D005,M,JL6,Active
E0304,2023-12-30,2024-05-19,Hire,D005,F,JL4,Active
E0304,2024-05-20,2024-12-20,Promotion,D005,F,JL5,Active
E0304,2024-12-21,9999-12-31,DepartmentChange,D002,F,JL5,Active
E0305,2019-10-01,2020-08-04,Hire,D010,M,JL1,Active
E0305,2020-08-05,2021-05-06,Promotion,D010,M,JL2,Active
E0305,2021-05-07,2021-11-05,Promotion,D010,M,JL3,Active
E0305,2021-11-06,2022-07-16,Promotion,D010,M,JL4,Active
E0305,2022-07-17,2022-10-26,Promotion,D010,M,JL5,Active
E0305,2022-10-27,9999-12-31,Promotion,D010,M,JL6,Active
E0306,2024-08-18,9999-12-31,Hire,D002,M,JL6,Active
E0307,2021-10-28,2022-01-01,Hire,D004,F,JL1,Active
E0307,2022-01-02,2023-04-03,DepartmentChange,D006,F,JL1,Active
E0307,2023-04-04,2024-02-11,DepartmentChange,D007,F,JL1,Active
E0307,2024-02-12,2025-05-12,DepartmentChange,D001,F,JL1,Active
E0307,2025-05-13,9999-12-31,JobLevelChange,D001,F,JL2,Active
E0308,2024-09-28,2025-02-12,Hire,D009,F,JL2,Active
E0308,2025-02-13,9999-12-31,Promotion,D009,F,JL3,Active
E0309,2022-06-25,2023-10-13,Hire,D006,M,JL4,Active
E0309,2023-10-14,2024-09-26,Promotion,D006,M,JL5,Active
E0309,2024-09-27,2024-12-06,JobLevelChange,D006,M,JL4,Active
E0309,2024-12-07,2024-12-07,Termination: Involuntary,D006,M,JL4,Inactive
E0310,2020-10-11,2021-03-04,Hire,D009,M,JL4,Active
E0310,2021-03-05,2022-06-13,DepartmentChange,D003,M,JL4,Active
E0310,2022-06-14,2023-01-06,JobLevelChange,D003,M,JL5,Active
E0310,2023-01-07,2023-08-01,JobLevelChange,D003,M,JL1,Active
E0310,2023-08-02,2024-03-03,DepartmentChange,D007,M,JL1,Active
E0310,2024-03-04,9999-12-31,DepartmentChange,D003,M,JL1,Active
E0311,2021-02-26,2021-04-23,Hire,D004,M,JL3,Active
E0311,2021-04-24,2022-05-20,JobLevelChange,D004,M,JL5,Active
E0311,2022-05-21,2023-09-18,DepartmentChange,D010,M,JL5,Active
E0311,2023-09-19,9999-12-31,DepartmentChange,D009,M,JL5,Active
E0312,2023-02-16,2023-07-03,Hire,D010,M,JL6,Active
E0312,2023-07-04,2024-06-01,JobLevelChange,D010,M,JL3,Active
E0312,2024-06-02,2025-06-29,JobLevelChange,D010,M,JL5,Active
E0312,2025-06-30,2025-10-23,DepartmentChange,D001,M,JL5,Active
E0312,2025-10-24,9999-12-31,Promotion,D001,M,JL6,Active
E0313,2022-05-19,9999-12-31,Hire,D001,F,JL2,Active
E0314,2021-12-11,2023-03-08,Hire,D008,F,JL3,Active
E0314,2023-03-09,2024-07-12,DepartmentChange,D002,F,JL3,Active
E0314,2024-07-13,2024-07-15,JobLevelChange,D002,F,JL4,Active
E0314,2024-07-16,2024-07-19,JobLevelChange,D002,F,JL1,Active
E0314,2024-07-20,2024-07-20,Termination: Involuntary,D002,F,JL1,Inactive
E0315,2021-09-23,2023-04-30,Hire,D009,F,JL1,Active
E0315,2023-05-01,2023-06-18,DepartmentChange,D005,F,JL1,Active
E0315,2023-06-19,2023-09-29,JobLevelChange,D005,F,JL4,Active
E0315,2023-09-30,2023-10-30,Promotion,D005,F,JL5,Active
E0315,2023-10-31,9999-12-31,Promotion,D005,F,JL6,Active
E0316,2025-06-03,2025-08-14,Hire,D008,F,JL4,Active
E0316,2025-08-15,2025-08-15,Termination: Voluntary,D008,F,JL4,Inactive
E0317,2023-04-03,2023-09-20,Hire,D008,M,JL4,Active
E0317,2023-09-21,2023-09-30,DepartmentChange,D007,M,JL4,Active
E0317,2023-10-01,2023-10-01,Termination: Retirement,D007,M,JL4,Inactive
E0318,2021-06-04,2021-12-08,Hire,D007,M,JL4,Active
E0318,2021-12-09,2021-12-09,Termination: Voluntary,D007,M,JL4,Inactive
E0319,2020-01-14,2020-11-30,Hire,D001,M,JL5,Active
E0319,2020-12-01,2021-05-24,DepartmentChange,D009,M,JL5,Active
E0319,2021-05-25,2021-12-09,DepartmentChange,D003,M,JL5,Active
E0319,2021-12-10,2023-07-04,Promotion,D003,M,JL6,Active
E0319,2023-07-05,9999-12-31,JobLevelChange,D003,M,JL2,Active
E0320,2024-04-03,2025-11-19,Hire,D001,M,JL3,Active
E0320,2025-11-20,9999-12-31,Promotion,D001,M,JL4,Active
E0321,2020-03-05,2020-07-23,Hire,D002,M,JL4,Active
E0321,2020-07-24,2022-01-08,DepartmentChange,D006,M,JL4,Active
E0321,2022-01-09,2023-02-20,Promotion,D006,M,JL5,Active
E0321,2023-02-21,9999-12-31,Promotion,D006,M,JL6,Active
E0322,2025-03-30,9999-12-31,Hire,D009,M,JL5,Active
E0323,2022-06-06,2024-01-13,Hire,D002,M,JL2,Active
E0323,2024-01-14,2024-11-18,DepartmentChange,D006,M,JL2,Active
E0323,2024-11-19,2024-12-31,JobLevelChange,D006,M,JL1,Active
E0323,2025-01-01,2025-01-01,Termination: Retirement,D006,M,JL1,Inactive
E0324,2023-12-26,2024-05-13,Hire,D003,M,JL4,Active
E0324,2024-05-14,2024-11-28,Promotion,D003,M,JL5,Active
E0324,2024-11-29,2024-11-29,Termination: Voluntary,D003,M,JL5,Inactive
E0325,2024-10-13,2025-12-26,Hire,D010,F,JL6,Active
E0325,2025-12-27,9999-12-31,JobLevelChange,D010,F,JL6,Active
E0326,2020-10-21,2021-03-26,Hire,D008,F,JL1,Active
E0326,2021-03-27,2021-12-08,Promotion,D008,F,JL2,Active
E0326,2021-12-09,2021-12-09,Termination: Involuntary,D008,F,JL2,Inactive
E0327,2020-05-14,2021-10-21,Hire,D008,F,JL2,Active
E0327,2021-10-22,2023-02-26,DepartmentChange,D002,F,JL2,Active
E0327,2023-02-27,2024-07-21,JobLevelChange,D002,F,JL3,Active
E0327,2024-07-22,2025-05-04,DepartmentChange,D006,F,JL3,Active
E0327,2025-05-05,9999-12-31,JobLevelChange,D006,F,JL1,Active
E0328,2025-06-29,2025-10-06,Hire,D004,F,JL1,Active
E0328,2025-10-07,9999-12-31,Promotion,D004,F,JL2,Active
E0329,2024-11-05,9999-12-31,Hire,D006,M,JL6,Active
E0330,2024-05-18,9999-12-31,Hire,D004,M,JL2,Active
E0331,2023-07-15,2024-01-03,Hire,D009,F,JL6,Active
E0331,2024-01-04,2024-05-04,JobLevelChange,D009,F,JL2,Active
E0331,2024-05-05,2024-11-24,Promotion,D009,F,JL3,Active
E0331,2024-11-25,2024-11-25,Termination: Involuntary,D009,F,JL3,Inactive
E0332,2025-08-05,9999-12-31,Hire,D010,M,JL1,Active
E0333,2020-01-26,2020-06-19,Hire,D007,F,JL4,Active
E0333,2020-06-20,2020-12-13,Promotion,D007,F,JL5,Active
E0333,2020-12-14,2021-05-04,Promotion,D007,F,JL6,Active
E0333,2021-05-05,2022-02-09,Promotion,D007,F,JL6,Active
E0333,2022-02-10,2022-07-08,DepartmentChange,D006,F,JL6,Active
E0333,2022-07-09,9999-12-31,JobLevelChange,D006,F,JL6,Active
E0334,2021-10-17,2023-03-26,Hire,D008,F,JL5,Active
E0334,2023-03-27,2023-11-29,JobLevelChange,D008,F,JL4,Active
E0334,2023-11-30,2024-03-05,JobLevelChange,D008,F,JL3,Active
E0334,2024-03-06,2024-07-21,JobLevelChange,D008,F,JL3,Active
E0334,2024-07-22,2024-07-22,Termination: Involuntary,D008,F,JL3,Inactive
E0335,2025-09-23,2025-12-26,Hire,D009,M,JL1,Active
E0335,2025-12-27,2025-12-27,Termination: Retirement,D009,M,JL1,Inactive
E0336,2019-04-03,2019-11-14,Hire,D009,F,JL4,Active
E0336,2019-11-15,2020-12-22,JobLevelChange,D009,F,JL4,Active
E0336,2020-12-23,9999-12-31,Promotion,D009,F,JL5,Active
E0337,2023-02-26,2023-12-02,Hire,D008,M,JL4,Active
E0337,2023-12-03,2024-04-22,Promotion,D008,M,JL5,Active
E0337,2024-04-23,2024-04-23,Termination: Involuntary,D009,M,JL5,Inactive
E0338,2023-05-16,9999-12-31,Hire,D005,M,JL5,Active
E0339,2019-06-18,2019-10-20,Hire,D010,F,JL1,Active
E0339,2019-10-21,2020-10-20,Promotion,D010,F,JL2,Active
E0339,2020-10-21,2022-05-25,DepartmentChange,D009,F,JL2,Active
E0339,2022-05-26,9999-12-31,DepartmentChange,D002,F,JL2,Active
E0340,2023-03-03,2023-12-31,Hire,D006,M,JL5,Active
E0340,2024-01-01,9999-12-31,Promotion,D006,M,JL6,Active
E0341,2023-06-04,2024-11-24,Hire,D003,F,JL1,Active
E0341,2024-11-25,9999-12-31,Promotion,D003,F,JL2,Active
E0342,2023-05-19,2023-07-10,Hire,D009,F,JL1,Active
E0342,2023-07-11,2024-06-11,Promotion,D009,F,JL2,Active
E0342,2024-06-12,2024-10-03,JobLevelChange,D009,F,JL3,Active
E0342,2024-10-04,2024-11-16,Promotion,D009,F,JL4,Active
E0342,2024-11-17,2024-11-17,Termination: Involuntary,D009,F,JL4,Inactive
E0343,2019-01-26,9999-12-31,Hire,D008,F,JL2,Active
E0344,2025-08-22,2025-10-21,Hire,D004,M,JL6,Active
E0344,2025-10-22,2025-10-22,Termination: Involuntary,D004,M,JL6,Inactive
E0345,2019-06-17,2020-01-31,Hire,D003,F,JL2,Active
E0345,2020-02-01,2020-08-25,Promotion,D003,F,JL3,Active
E0345,2020-08-26,2021-03-19,Promotion,D003,F,JL4,Active
E0345,2021-03-20,2022-07-24,Promotion,D003,F,JL5,Active
E0345,2022-07-25,2023-06-15,JobLevelChange,D003,F,JL4,Active
E0345,2023-06-16,9999-12-31,JobLevelChange,D003,F,JL4,Active
E0346,2025-09-03,9999-12-31,Hire,D007,M,JL1,Active
E0347,2024-09-15,2025-05-21,Hire,D005,F,JL1,Active
E0347,2025-05-22,2025-12-12,Promotion,D005,F,JL2,Active
E0347,2025-12-13,9999-12-31,Promotion,D005,F,JL3,Active
E0348,2020-08-12,2020-10-20,Hire,D010,F,JL6,Active
E0348,2020-10-21,2021-06-02,Promotion,D010,F,JL6,Active
E0348,2021-06-03,2022-12-20,DepartmentChange,D005,F,JL6,Active
E0348,2022-12-21,2024-09-12,Promotion,D005,F,JL6,Active
E0348,2024-09-13,2024-09-13,Termination: Retirement,D005,F,JL6,Inactive
E0349,2025-09-10,9999-12-31,Hire,D007,M,JL6,Active
E0350,2021-11-13,2022-11-17,Hire,D010,M,JL6,Active
E0350,2022-11-18,9999-12-31,JobLevelChange,D010,M,JL5,Active
E0351,2022-09-29,2024-02-19,Hire,D001,M,JL2,Active
E0351,2024-02-20,2024-08-24,JobLevelChange,D001,M,JL1,Active
E0351,2024-08-25,2025-11-17,JobLevelChange,D001,M,JL4,Active
E0351,2025-11-18,9999-12-31,DepartmentChange,D006,M,JL4,Active
E0352,2019-12-24,2020-01-21,Hire,D002,M,JL3,Active
E0352,2020-01-22,2020-03-07,DepartmentChange,D007,M,JL3,Active
E0352,2020-03-08,2020-06-16,JobLevelChange,D007,M,JL3,Active
E0352,2020-06-17,2020-06-17,Termination: Retirement,D007,M,JL3,Inactive
E0353,2025-06-24,9999-12-31,Hire,D004,F,JL6,Active
E0354,2023-03-15,2023-11-08,Hire,D006,M,JL4,Active
E0354,2023-11-09,2024-05-28,Promotion,D006,M,JL5,Active
E0354,2024-05-29,2024-05-29,Termination: Involuntary,D006,M,JL5,Inactive
E0355,2024-10-27,2025-04-09,Hire,D008,M,JL6,Active
E0355,2025-04-10,2025-04-10,Termination: Involuntary,D008,M,JL6,Inactive
E0356,2022-03-05,2023-07-01,Hire,D009,F,JL1,Active
E0356,2023-07-02,2024-03-26,JobLevelChange,D009,F,JL5,Active
E0356,2024-03-27,2025-03-19,Promotion,D009,F,JL6,Active
E0356,2025-03-20,9999-12-31,DepartmentChange,D009,F,JL6,Active
E0357,2023-01-13,2023-12-10,Hire,D010,F,JL5,Active
E0357,2023-12-11,9999-12-31,JobLevelChange,D010,F,JL6,Active
E0358,2020-11-09,2022-04-29,Hire,D004,M,JL6,Active
E0358,2022-04-30,2023-03-04,JobLevelChange,D004,M,JL6,Active
E0358,2023-03-05,2023-08-05,Promotion,D004,M,JL6,Active
E0358,2023-08-06,2024-07-13,DepartmentChange,D009,M,JL6,Active
E0358,2024-07-14,2024-10-05,JobLevelChange,D009,M,JL4,Active
E0358,2024-10-06,2025-10-12,DepartmentChange,D001,M,JL4,Active
E0358,2025-10-13,2025-10-13,Termination: Retirement,D001,M,JL4,Inactive
E0359,2019-03-09,2019-10-10,Hire,D006,M,JL1,Active
E0359,2019-10-11,2020-10-14,Promotion,D006,M,JL2,Active
E0359,2020-10-15,2021-09-29,DepartmentChange,D007,M,JL2,Active
E0359,2021-09-30,2023-02-10,Promotion,D007,M,JL3,Active
E0359,2023-02-11,9999-12-31,DepartmentChange,D008,M,JL3,Active
E0360,2021-04-21,9999-12-31,Hire,D009,F,JL4,Active
E0361,2022-05-25,2022-12-06,Hire,D010,M,JL2,Active
E0361,2022-12-07,2023-05-27,Promotion,D010,M,JL3,Active
E0361,2023-05-28,2023-12-05,Promotion,D010,M,JL4,Active
E0361,2023-12-06,9999-12-31,JobLevelChange,D010,M,JL3,Active
E0362,2022-09-24,2023-07-28,Hire,D001,M,JL4,Active
E0362,2023-07-29,2024-06-30,JobLevelChange,D001,M,JL1,Active
E0362,2024-07-01,2025-01-08,DepartmentChange,D009,M,JL1,Active
E0362,2025-01-09,2025-07-24,DepartmentChange,D009,M,JL1,Active
E0362,2025-07-25,2025-07-25,Termination: Retirement,D009,M,JL1,Inactive
E0363,2021-03-03,9999-12-31,Hire,D005,F,JL4,Active
E0364,2023-05-12,2023-07-13,Hire,D009,F,JL1,Active
E0364,2023-07-14,2023-11-12,DepartmentChange,D009,F,JL1,Active
E0364,2023-11-13,2024-01-01,Promotion,D009,F,JL2,Active
E0364,2024-01-02,2024-01-16,Promotion,D009,F,JL3,Active
E0364,2024-01-17,2024-01-17,Termination: Involuntary,D009,F,JL3,Inactive
E0365,2024-06-28,2024-10-14,Hire,D007,F,JL2,Active
E0365,2024-10-15,2025-06-13,JobLevelChange,D007,F,JL1,Active
E0365,2025-06-14,9999-12-31,JobLevelChange,D007,F,JL5,Active
E0366,2020-06-26,2021-09-02,Hire,D009,F,JL6,Active
E0366,2021-09-03,2022-01-11,JobLevelChange,D009,F,JL5,Active
E0366,2022-01-12,2022-04-13,DepartmentChange,D002,F,JL5,Active
E0366,2022-04-14,9999-12-31,JobLevelChange,D002,F,JL6,Active
E0367,2025-03-17,2025-05-29,Hire,D002,M,JL5,Active
E0367,2025-05-30,2025-07-03,JobLevelChange,D002,M,JL6,Active
E0367,2025-07-04,2025-07-04,Termination: Retirement,D002,M,JL6,Inactive
E0368,2022-06-05,2023-11-23,Hire,D005,F,JL5,Active
E0368,2023-11-24,2024-11-08,Promotion,D005,F,JL6,Active
E0368,2024-11-09,2025-08-10,Promotion,D005,F,JL6,Active
E0368,2025-08-11,2025-08-29,JobLevelChange,D005,F,JL2,Active
E0368,2025-08-30,2025-08-30,Termination: Involuntary,D005,F,JL2,Inactive
E0369,2021-03-29,9999-12-31,Hire,D005,F,JL1,Active
E0370,2020-07-13,2021-03-18,Hire,D004,M,JL1,Active
E0370,2021-03-19,2022-09-02,DepartmentChange,D007,M,JL1,Active
E0370,2022-09-03,2023-01-18,DepartmentChange,D004,M,JL1,Active
E0370,2023-01-19,9999-12-31,JobLevelChange,D004,M,JL1,Active
E0371,2023-04-27,9999-12-31,Hire,D003,M,JL4,Active
E0372,2019-11-10,2020-04-05,Hire,D006,F,JL5,Active
E0372,2020-04-06,2020-08-28,DepartmentChange,D007,F,JL5,Active
E0372,2020-08-29,9999-12-31,Promotion,D007,F,JL6,Active
E0373,2020-07-02,2021-09-10,Hire,D010,M,JL3,Active
E0373,2021-09-11,9999-12-31,JobLevelChange,D010,M,JL5,Active
E0374,2022-08-29,2023-04-11,Hire,D004,F,JL1,Active
E0374,2023-04-12,2023-06-02,JobLevelChange,D004,F,JL3,Active
E0374,2023-06-03,2024-10-10,Promotion,D004,F,JL4,Active
E0374,2024-10-11,9999-12-31,JobLevelChange,D004,F,JL5,Active
E0375,2021-02-09,2022-02-12,Hire,D001,F,JL1,Active
E0375,2022-02-13,9999-12-31,Promotion,D001,F,JL2,Active
E0376,2019-04-10,2020-01-16,Hire,D008,M,JL2,Active
E0376,2020-01-17,2020-06-04,Promotion,D008,M,JL3,Active
E0376,2020-06-05,2021-03-20,DepartmentChange,D006,M,JL3,Active
E0376,2021-03-21,2021-03-21,Termination: Voluntary,D006,M,JL3,Inactive
E0377,2023-10-20,2025-04-20,Hire,D003,F,JL5,Active
E0377,2025-04-21,2025-10-31,JobLevelChange,D003,F,JL5,Active
E0377,2025-11-01,9999-12-31,Promotion,D003,F,JL6,Active
E0378,2020-11-14,2021-03-13,Hire,D006,F,JL2,Active
E0378,2021-03-14,2022-10-29,DepartmentChange,D002,F,JL2,Active
E0378,2022-10-30,2024-04-21,DepartmentChange,D003,F,JL2,Active
E0378,2024-04-22,9999-12-31,JobLevelChange,D003,F,JL1,Active
E0379,2023-09-16,2024-04-17,Hire,D005,F,JL1,Active
E0379,2024-04-18,9999-12-31,DepartmentChange,D010,F,JL1,Active
E0380,2025-03-27,2025-09-02,Hire,D010,M,JL6,Active
E0380,2025-09-03,2025-10-16,Promotion,D010,M,JL6,Active
E0380,2025-10-17,9999-12-31,JobLevelChange,D010,M,JL2,Active
E0381,2022-03-07,2023-07-30,Hire,D002,M,JL1,Active
